Date,Open,High,Low,Close,Adj Close,Volume,index,Growth_rate,Year,Month
2016-04-01,606.5,638.374023,601,620,620,127659523,FTSE,0.01207970011412477,2016,April
2016-05-01,620,630.099976,602.97998,623.799988,623.799988,118665909,FTSE,0.006129012903225782,2016,May
2016-06-01,622.5,643,570,643,643,311983538,FTSE,0.03077911569308978,2016,June
2016-07-01,646.5,670.044006,636,665.099976,665.099976,168594198,FTSE,0.03437010264385687,2016,July
2016-08-01,668.700012,692.299988,652.700012,676.200012,676.200012,101040395,FTSE,0.01668927439564371,2016,August
2016-09-01,680,691.799988,655.424988,680.900024,680.900024,126236185,FTSE,0.006950623952369902,2016,September
2016-10-01,681.299988,703.599976,680.700012,687,687,100823296,FTSE,0.008958695527964865,2016,October
2016-11-01,688.900024,694.299988,660,675.700012,675.700012,110387022,FTSE,-0.016448308588064023,2016,November
2016-12-01,674.799988,705.200012,665.25,701.200012,701.200012,114528957,FTSE,0.037738640738695144,2016,December
2017-01-01,701.200012,725.5,701.200012,702.099976,702.099976,93759429,FTSE,0.001283462613517403,2017,January
2017-02-01,706.400024,727.677979,701.099976,722.5,722.5,69141736,FTSE,0.029055725249020704,2017,February
2017-03-01,726,736.700012,718.400024,725.5,725.5,99262982,FTSE,0.004152249134948097,2017,March
2017-04-01,727.5,734.799988,704.099976,715.400024,715.400024,93805556,FTSE,-0.013921400413507883,2017,April
2017-05-01,715.400024,756.900024,715.400024,749.900024,749.900024,115536719,FTSE,0.04822476774197033,2017,May
2017-06-01,753,759,722,723,723,84875917,FTSE,-0.035871480382830376,2017,June
2017-07-01,723.900024,743.14801,722.846008,729.900024,729.900024,136691191,FTSE,0.009543601659751079,2017,July
2017-08-01,732.900024,748.700012,727.05603,741.599976,741.599976,124055342,FTSE,0.016029526805440876,2017,August
2017-09-01,742.799988,744.400024,708.916016,727.599976,727.599976,123005756,FTSE,-0.01887810201331506,2017,September
2017-10-01,728.599976,747.599976,728.200012,741.299988,741.299988,91327415,FTSE,0.018829044051535286,2017,October
2017-11-01,744.700012,750.099976,727.400024,727.400024,727.400024,74714231,FTSE,-0.01875079485364831,2017,November
2017-12-01,727.5,761.299988,724.299988,761.299988,761.299988,113775998,FTSE,0.04660429321074638,2017,December
2018-01-01,761.299988,768.200012,741.900024,744,744,160454747,FTSE,-0.022724271998806316,2018,January
2018-02-01,744.599976,745.200012,699,718.400024,718.400024,129006553,FTSE,-0.034408569892473075,2018,February
2018-03-01,717.099976,721.799988,679.900024,699.099976,699.099976,134348464,FTSE,-0.02686532204236126,2018,March
2018-04-01,699.099976,750.099976,690.700012,745.900024,745.900024,75092491,FTSE,0.06694328365990397,2018,April
2018-05-01,747.200012,788.900024,744.599976,766.299988,766.299988,68208756,FTSE,0.027349461514429383,2018,May
2018-06-01,772.400024,776.799988,743,756.599976,756.599976,71646216,FTSE,-0.012658243705988437,2018,June
2018-07-01,750.700012,770.799988,746.700012,767.700012,767.700012,59931162,FTSE,0.014670944160854753,2018,July
2018-08-01,767.400024,771.599976,741.700012,741.799988,741.799988,67752616,FTSE,-0.03373716763729845,2018,August
2018-09-01,744.099976,752.099976,717.599976,741.700012,741.700012,61799295,FTSE,-1.3477487411332992e-4,2018,September
2018-10-01,738.599976,743,678.799988,706.200012,706.200012,97188479,FTSE,-0.04786301661809869,2018,October
2018-11-01,701.799988,712.700012,686,694.200012,694.200012,99108182,FTSE,-0.016992353152211502,2018,November
2018-12-01,707.599976,710.5,646.099976,665.400024,665.400024,71045251,FTSE,-0.04148658528113074,2018,December
2019-01-01,665.400024,691.700012,652.200012,688.799988,688.799988,101374244,FTSE,0.03516676158100041,2019,January
2019-02-01,690,718.900024,689,703.5,703.5,85925948,FTSE,0.021341481208039765,2019,February
2019-03-01,707.400024,728.099976,704.599976,719,719,117096397,FTSE,0.02203269367448472,2019,March
2019-04-01,721.099976,745.900024,721.099976,736.900024,736.900024,65788012,FTSE,0.024895721835883212,2019,April
2019-05-01,737.5,739,710.900024,714.799988,714.799988,74683592,FTSE,-0.029990548622916106,2019,May
2019-06-01,710,741.400024,706.700012,733.400024,733.400024,64016390,FTSE,0.026021315490005362,2019,June
2019-07-01,739.700012,762.900024,737.599976,749.700012,749.700012,89510567,FTSE,0.022225235160341344,2019,July
2019-08-01,746.099976,752.200012,699.83197,719.099976,719.099976,98409434,FTSE,-0.04081637389649668,2019,August
2019-09-01,720.299988,734.221985,711.458008,731,731,117192021,FTSE,0.016548497284333146,2019,September
2019-10-01,733.099976,733.200012,691.849976,717.400024,717.400024,111127646,FTSE,-0.01860461833105331,2019,October
2019-11-01,719.200012,738.599976,713.757996,729.299988,729.299988,98361747,FTSE,0.016587626988983698,2019,November
2019-12-01,728.900024,756.599976,707.900024,744.200012,744.200012,145800295,FTSE,0.020430583086750345,2019,December
2020-01-01,744.200012,758.099976,717.700012,718.700012,718.700012,133627772,FTSE,-0.03426498197906506,2020,January
2020-02-01,721.200012,750,641,653.799988,653.799988,155427950,FTSE,-0.09030196593345824,2020,February
2020-03-01,669.900024,681.299988,482.25,558,558,323018070,FTSE,-0.14652797454624608,2020,March
2020-04-01,539.700012,607.099976,530.73999,581.799988,581.799988,182489651,FTSE,0.04265230824372757,2020,April
2020-05-01,575,615.299988,558.684021,598.799988,598.799988,202670781,FTSE,0.029219663717146727,2020,May
2020-06-01,608.299988,642.400024,583.875977,604.400024,604.400024,213471017,FTSE,0.009352097715806978,2020,June
2020-07-01,605.099976,621,580.799988,580.799988,580.799988,166624356,FTSE,-0.03904704676186453,2020,July
2020-08-01,581,620.062012,576.070007,590,590,164871954,FTSE,0.015840241374109696,2020,August
2020-09-01,589.5,606.299988,565.994019,575.900024,575.900024,201335385,FTSE,-0.02389826440677961,2020,September
2020-10-01,578.799988,594.390015,544,549.799988,549.799988,178731357,FTSE,-0.045320428741638746,2020,October
2020-11-01,550.099976,637.452026,547.406006,618.099976,618.099976,240212319,FTSE,0.12422697251859523,2020,November
2020-12-01,621.200012,657.700012,620.5,636.200012,636.200012,194117633,FTSE,0.029283346873969215,2020,December
2021-01-01,636.200012,679.403992,629.448975,630,630,160260149,FTSE,-0.00974538177154265,2021,January
2021-02-01,633.5,669.400024,632.359985,640.200012,640.200012,174935141,FTSE,0.01619049523809526,2021,February
2021-03-01,647.5,671.700012,646.599976,660.900024,660.900024,223102757,FTSE,0.03233366387378327,2021,March
2021-04-01,662.700012,693.395996,661.708008,687.5,687.5,160846153,FTSE,0.04024810869124733,2021,April
2021-05-01,687.5,707.400024,673.466003,695,695,153205464,FTSE,0.01090909090909091,2021,May
2021-06-01,697.400024,714.599976,680.828003,688.599976,688.599976,146786689,FTSE,-0.009208667625899324,2021,June
2021-07-01,693.900024,702.070007,667.599976,690.5,690.5,142001863,FTSE,0.002759256558556764,2021,July
2021-08-01,695.700012,711.968994,690.599976,703.599976,703.599976,94103599,FTSE,0.01897172483707454,2021,August
2021-09-01,707.900024,712.400024,667.599976,692.599976,692.599976,129117092,FTSE,-0.015633883421280845,2021,September
2021-10-01,685,712.400024,679.447998,708.700012,708.700012,112258961,FTSE,0.02324579347083322,2021,October
2021-11-01,711.700012,724.5,687,692.5,692.5,108118614,FTSE,-0.022858772013115213,2021,November
2021-12-01,696,727.169006,692.380981,719.900024,719.900024,105020049,FTSE,0.03956682166064986,2021,December
2010-01-01,112.370003,115.139999,107.220001,107.389999,84.548805,3706842300,SPY,0,2010,January
2010-02-01,108.150002,111.580002,104.580002,110.739998,87.186272,4451912400,SPY,0.031194701845560096,2010,February
2010-03-01,111.199997,118.169998,111.169998,117,92.114807,3899688500,SPY,0.05652882529400082,2010,March
2010-04-01,117.800003,122.120003,117.099998,118.809998,93.925041,3887089700,SPY,0.015470068376068317,2010,April
2010-05-01,119.379997,120.68,104.379997,109.370003,86.462265,7413878800,SPY,-0.07945455061786968,2010,May
2010-06-01,108.349998,113.199997,102.879997,103.220001,81.600372,5706059600,SPY,-0.056231158739202015,2010,June
2010-07-01,103.150002,112.290001,101.129997,110.269997,87.588493,4725402000,SPY,0.06830067750144672,2010,July
2010-08-01,111.989998,113.18,104.290001,105.309998,83.648735,4541971600,SPY,-0.04498049455827962,2010,August
2010-09-01,106.730003,115.790001,106.660004,114.129997,90.654556,4035642500,SPY,0.083752722129954,2010,September
2010-10-01,114.989998,119.760002,113.18,118.489998,94.62159,3767490800,SPY,0.0382020600596353,2010,October
2010-11-01,119.07,122.949997,117.589996,118.489998,94.62159,3983708900,SPY,0,2010,November
2010-12-01,120.199997,126.199997,120.190002,125.75,100.419167,2722749900,SPY,0.06127101124602939,2010,December
2011-01-01,126.709999,130.350006,125.699997,128.679993,103.299362,2860314700,SPY,0.02330014314115305,2011,January
2011-02-01,129.460007,134.690002,129.380005,133.149994,106.887711,2820073500,SPY,0.03473734257974351,2011,February
2011-03-01,133.570007,133.690002,125.279999,132.589996,106.438133,4787459400,SPY,-0.0042057681204249915,2011,March
2011-04-01,133.410004,136.570007,129.509995,136.429993,109.996529,2812718500,SPY,0.028961438387855313,2011,April
2011-05-01,137.070007,137.179993,131.380005,134.899994,108.762993,3337607300,SPY,-0.011214535501735338,2011,May
2011-06-01,134.509995,134.919998,126.190002,131.970001,106.40065,4710433400,SPY,-0.021719741514591884,2011,June
2011-07-01,132.089996,135.699997,127.970001,129.330002,104.789108,3840768000,SPY,-0.020004538758774344,2011,July
2011-08-01,130.839996,130.960007,110.269997,122.220001,99.028275,9050451800,SPY,-0.05497565058415456,2011,August
2011-09-01,122.290001,123.400002,111.300003,113.150002,91.679359,6188283200,SPY,-0.07421043140066735,2011,September
2011-10-01,112.489998,129.419998,107.43,125.5,102.211967,5721102000,SPY,0.10914713019625046,2011,October
2011-11-01,122.029999,128.020004,116.199997,124.989998,101.796616,5013586000,SPY,-0.004063760956175299,2011,November
2011-12-01,124.849998,127.260002,120.029999,125.5,102.211967,3848636100,SPY,0.004080342492684895,2011,December
2012-01-01,127.760002,133.399994,126.43,131.320007,107.63031,2883821400,SPY,0.04637455776892433,2012,January
2012-02-01,132.289993,138.190002,132.130005,137.020004,112.302048,2894582000,SPY,0.04340539671156122,2012,February
2012-03-01,137.309998,141.830002,134.360001,140.809998,115.408287,3057516200,SPY,0.02766015099517883,2012,March
2012-04-01,140.639999,142.210007,135.759995,139.869995,115.140289,3035644100,SPY,-0.006675683640021204,2012,April
2012-05-01,139.789993,141.660004,129.550003,131.470001,108.225471,4004156100,SPY,-0.060055725318357185,2012,May
2012-06-01,129.410004,136.270004,127.139999,136.100006,112.036858,3644886200,SPY,0.03521719757193895,2012,June
2012-07-01,136.479996,139.339996,132.600006,137.710007,113.949562,2864743300,SPY,0.011829543931100066,2012,July
2012-08-01,138.699997,143.089996,135.580002,141.160004,116.804314,2413590900,SPY,0.02505262380823201,2012,August
2012-09-01,141.039993,148.110001,140.130005,143.970001,119.129486,2391233500,SPY,0.019906467273832114,2012,September
2012-10-01,144.520004,147.160004,140.389999,141.350006,117.585899,2719915500,SPY,-0.018198200887697354,2012,October
2012-11-01,141.649994,143.720001,134.699997,142.149994,118.251358,3032769100,SPY,0.005659624803977616,2012,November
2012-12-01,142.800003,145.580002,139.539993,142.410004,118.467659,2889875900,SPY,0.0018291242418201868,2012,December
2013-01-01,145.110001,150.940002,144.729996,149.699997,125.415276,2587140200,SPY,0.051190174813842505,2013,January
2013-02-01,150.649994,153.279999,148.729996,151.610001,127.015465,2581459300,SPY,0.01275887801120006,2013,February
2013-03-01,151.089996,156.850006,150.410004,156.669998,131.254623,2330972300,SPY,0.033375087175152654,2013,March
2013-04-01,156.589996,159.720001,153.550003,159.679993,134.371323,2907035000,SPY,0.01921232551493365,2013,April
2013-05-01,159.330002,169.070007,158.100006,163.449997,137.543808,2781596000,SPY,0.023609745523974317,2013,May
2013-06-01,163.830002,165.990005,155.729996,160.419998,134.994019,3533321800,SPY,-0.01853777335951865,2013,June
2013-07-01,161.259995,169.860001,160.220001,168.710007,142.721313,2330904500,SPY,0.051676905020283055,2013,July
2013-08-01,169.990005,170.970001,163.050003,163.649994,138.44075,2283131700,SPY,-0.02999237028067931,2013,August
2013-09-01,165.229996,173.600006,163.699997,168.009995,142.129135,2226749600,SPY,0.0266422313464919,2013,September
2013-10-01,168.139999,177.509995,164.529999,175.789993,149.435547,2901739000,SPY,0.046306756928360164,2013,October
2013-11-01,176.020004,181.75,174.759995,181,153.86441,1930952900,SPY,0.029637676815881038,2013,November
2013-12-01,181.089996,184.690002,177.320007,184.690002,157.001266,2232775900,SPY,0.02038675138121543,2013,December
2014-01-01,183.979996,184.940002,176.880005,178.179993,152.289551,2530650900,SPY,-0.03524830217934589,2014,January
2014-02-01,177.970001,187.149994,173.710007,186.289993,159.22113,2394184600,SPY,0.04551577235722539,2014,February
2014-03-01,184.649994,189.020004,183.75,187.009995,159.836517,2554084300,SPY,0.0038649526386529726,2014,March
2014-04-01,187.619995,189.699997,181.309998,188.309998,161.657959,2345902000,SPY,0.006951516147572774,2014,April
2014-05-01,188.220001,192.800003,186.009995,192.679993,165.409485,1781093800,SPY,0.023206388648572916,2014,May
2014-06-01,192.949997,196.600006,191.970001,195.720001,168.019226,1675047300,SPY,0.015777496940224615,2014,June
2014-07-01,196.199997,199.059998,192.970001,193.089996,166.555725,1893710200,SPY,-0.013437589344790484,2014,July
2014-08-01,192.559998,200.820007,190.550003,200.710007,173.128647,1829885000,SPY,0.03946352041977346,2014,August
2014-09-01,200.970001,201.899994,196.050003,197.020004,169.945648,2106462700,SPY,-0.018384748499361024,2014,September
2014-10-01,196.699997,201.820007,181.919998,201.660004,174.761154,3943068000,SPY,0.023550908059061793,2014,October
2014-11-01,201.919998,207.869995,200.059998,207.199997,179.562164,1571091800,SPY,0.027471947288070123,2014,November
2014-12-01,206.399994,212.970001,197.860001,205.539993,178.123581,3045171000,SPY,-0.008011602432600356,2014,December
2015-01-01,206.380005,206.880005,198.550003,199.449997,173.799881,3183506000,SPY,-0.02962925079013705,2015,January
2015-02-01,200.050003,212.240005,197.860001,210.660004,183.568237,1901638100,SPY,0.05620459848891344,2015,February
2015-03-01,210.779999,212.059998,204.119995,206.429993,179.882248,2749923000,SPY,-0.02007980119472508,2015,March
2015-04-01,206.389999,212.479996,204.509995,208.460007,182.462082,2036685200,SPY,0.009833910133398079,2015,April
2015-05-01,209.399994,213.779999,206.759995,211.139999,184.807816,1892519900,SPY,0.01285614463209722,2015,May
2015-06-01,211.940002,213.339996,205.279999,205.850006,180.177551,2535242600,SPY,-0.025054433196241427,2015,June
2015-07-01,207.729996,213.179993,204.110001,210.5,185.143845,2452758000,SPY,0.02258923422134849,2015,July
2015-08-01,210.460007,211.309998,182.399994,197.669998,173.859329,3734926900,SPY,-0.06095012826603329,2015,August
2015-09-01,193.119995,202.889999,186.929993,191.630005,168.54689,3279512900,SPY,-0.03055594203021129,2015,September
2015-10-01,192.080002,209.440002,189.119995,207.929993,183.834213,2536184400,SPY,0.08505968572092865,2015,October
2015-11-01,208.320007,211.660004,202.179993,208.690002,184.506134,1924512800,SPY,0.003655119634424249,2015,November
2015-12-01,209.440002,211,199.830002,203.869995,180.24469,2924882300,SPY,-0.023096492183655278,2015,December
2016-01-01,200.490005,201.899994,181.020004,193.720001,172.290222,3712950900,SPY,-0.0497866005245156,2016,January
2016-02-01,192.529999,196.679993,181.089996,193.559998,172.147964,2920730800,SPY,-8.259498202252694e-4,2016,February
2016-03-01,195.009995,206.869995,194.449997,205.520004,182.784912,2323306500,SPY,0.06178965759237088,2016,March
2016-04-01,204.350006,210.919998,203.089996,206.330002,184.451752,1910635600,SPY,0.003941212457352849,2016,April
2016-05-01,206.919998,210.690002,202.779999,209.839996,187.589554,1828530900,SPY,0.017011554141311964,2016,May
2016-06-01,209.119995,212.520004,198.649994,209.479996,187.267731,2612406900,SPY,-0.0017155928653373289,2016,June
2016-07-01,209.479996,217.539993,207.059998,217.119995,195.106979,1648453700,SPY,0.03647125809568943,2016,July
2016-08-01,217.190002,219.600006,214.25,217.380005,195.340637,1519703200,SPY,0.0011975405581601203,2016,August
2016-09-01,217.369995,219.220001,212.309998,216.300003,194.370117,2292393000,SPY,-0.004968267435636536,2016,September
2016-10-01,215.820007,216.699997,211.210007,212.550003,191.965195,1725687400,SPY,-0.01733703165968056,2016,October
2016-11-01,212.929993,221.820007,208.380005,220.380005,199.03685,2073824400,SPY,0.03683839985643288,2016,November
2016-12-01,220.729996,228.339996,219.149994,223.529999,201.881729,1821910200,SPY,0.014293465507453784,2016,December
2017-01-01,225.039993,229.710007,223.880005,227.529999,206.705566,1482408500,SPY,0.017894689830871426,2017,January
2017-02-01,227.529999,237.309998,226.820007,236.470001,214.827362,1365136600,SPY,0.03929153095983617,2017,February
2017-03-01,238.389999,240.320007,231.610001,235.740005,214.164169,1921474100,SPY,-0.003087055427381674,2017,March
2017-04-01,235.800003,239.529999,232.509995,238.080002,217.230988,1549613700,SPY,0.009926176933779274,2017,April
2017-05-01,238.679993,242.080002,235.429993,241.440002,220.296722,1492547000,SPY,0.014112903107250415,2017,May
2017-06-01,241.970001,245.009995,239.960007,241.800003,220.625229,1572753000,SPY,0.0014910578073968502,2017,June
2017-07-01,242.880005,248,240.339996,246.770004,226.257965,1055908800,SPY,0.02055418088642454,2017,July
2017-08-01,247.460007,248.910004,241.830002,247.490005,226.918152,1557031500,SPY,0.0029177006456586854,2017,August
2017-09-01,247.919998,251.320007,244.949997,251.229996,230.347275,1286405100,SPY,0.015111685015320127,2017,September
2017-10-01,251.490005,257.890015,251.289993,257.149994,236.945267,1320624600,SPY,0.023564057215524504,2017,October
2017-11-01,258.040009,266.049988,255.630005,265.01001,244.187683,1365620900,SPY,0.03056588054985539,2017,November
2017-12-01,264.76001,268.600006,260.76001,266.859985,245.892273,1715222900,SPY,0.0069807740469877795,2017,December
2018-01-01,267.839996,286.630005,267.399994,281.899994,261.078308,1985506700,SPY,0.05635917651722868,2018,January
2018-02-01,281.070007,283.059998,252.919998,271.649994,251.585419,2923722000,SPY,-0.03636041226733762,2018,February
2018-03-01,271.410004,280.410004,257.829987,263.149994,243.713211,2323561800,SPY,-0.03129026389744739,2018,March
2018-04-01,262.549988,271.299988,254.669998,264.51001,245.953949,1998466500,SPY,0.005168215964314368,2018,April
2018-05-01,263.869995,274.25,259.049988,270.940002,251.932922,1606397200,SPY,0.024309068681370394,2018,May
2018-06-01,272.410004,279.480011,268.48999,271.279999,252.249008,1599001000,SPY,0.0012548792998089023,2018,June
2018-07-01,269.51001,284.369995,269.23999,281.329987,262.768555,1266892500,SPY,0.037046549826919024,2018,July
2018-08-01,281.559998,291.73999,279.160004,290.309998,271.156128,1308443700,SPY,0.03191985005139175,2018,August
2018-09-01,289.839996,293.940002,286.709991,290.720001,271.539063,1228103300,SPY,0.0014122937646812198,2018,September
2018-10-01,292.109985,293.209991,259.850006,270.630005,253.918839,3024345800,SPY,-0.06910427879367007,2018,October
2018-11-01,271.600006,281.220001,263.070007,275.649994,258.628845,2021061200,SPY,0.018549269878630086,2018,November
2018-12-01,280.279999,280.399994,233.759995,249.919998,234.487656,3102780500,SPY,-0.09334299495758379,2018,December
2019-01-01,245.979996,270.470001,243.669998,269.929993,254.740952,2048691700,SPY,0.08006560163304752,2019,January
2019-02-01,270.149994,281.309998,267.829987,278.679993,262.998566,1371716300,SPY,0.032415812347314804,2019,February
2019-03-01,280.440002,285.179993,272.420013,282.480011,266.584808,1678081300,SPY,0.013635776142709914,2019,March
2019-04-01,284.700012,294.450012,284.399994,294.019989,278.697632,1209204700,SPY,0.04085237025851015,2019,April
2019-05-01,294.720001,294.950012,275.23999,275.269989,260.924774,1845593200,SPY,-0.06377117441494769,2019,May
2019-06-01,275.309998,296.309998,273.089996,293,277.730774,1340435600,SPY,0.06440953140009749,2019,June
2019-07-01,296.679993,302.230011,294.329987,297.429993,283.301147,1110102300,SPY,0.015119430034129777,2019,July
2019-08-01,297.600006,300.869995,281.720001,292.450012,278.55777,2034004800,SPY,-0.016743371943662752,2019,August
2019-09-01,290.570007,302.630005,289.269989,296.769989,282.672516,1303830000,SPY,0.014771676603658317,2019,September
2019-10-01,297.73999,304.549988,284.820007,303.329987,290.255096,1386748300,SPY,0.022104654254645698,2019,October
2019-11-01,304.920013,315.480011,304.73999,314.309998,300.761871,1037123500,SPY,0.0361982377957244,2019,November
2019-12-01,314.589996,323.799988,307.130005,321.859985,307.98645,1285175800,SPY,0.024020829906912435,2019,December
2020-01-01,323.540009,332.950012,320.359985,321.730011,309.375671,1392003800,SPY,-4.038215561341192e-4,2020,January
2020-02-01,323.350006,339.079987,285.540009,296.26001,284.883667,2110214900,SPY,-0.07916576051091476,2020,February
2020-03-01,298.209991,313.839996,218.259995,257.75,247.852432,5926017600,SPY,-0.1299872027952744,2020,March
2020-04-01,247.979996,294.880005,243.899994,290.480011,280.96814,2819312300,SPY,0.12698355383123178,2020,April
2020-05-01,285.309998,306.839996,272.98999,304.320007,294.355011,1910460500,SPY,0.04764526120869634,2020,May
2020-06-01,303.619995,323.410004,296.73999,308.359985,298.262604,2358674500,SPY,0.013275426876551102,2020,June
2020-07-01,309.570007,327.230011,309.070007,326.519989,317.217804,1505145300,SPY,0.0588922197541293,2020,July
2020-08-01,328.320007,351.299988,327.730011,349.309998,339.358551,1045563300,SPY,0.06979667330565786,2020,August
2020-09-01,350.209991,358.75,319.799988,334.890015,325.349426,1814712700,SPY,-0.04128133486748926,2020,September
2020-10-01,337.690002,354.019989,322.600006,326.540009,318.507141,1629016100,SPY,-0.024933577073057874,2020,October
2020-11-01,330.200012,364.380005,327.23999,362.059998,353.153351,1535244300,SPY,0.10877683598030405,2020,November
2020-12-01,365.570007,378.459991,362.029999,373.880005,364.682617,1344541500,SPY,0.03264654218994934,2020,December
2021-01-01,375.309998,385.850006,364.820007,370.070007,362.504974,1402265400,SPY,-0.010190429948239696,2021,January
2021-02-01,373.720001,394.170013,370.380005,380.359985,372.584625,1307806200,SPY,0.02780549032713159,2021,February
2021-03-01,385.589996,398.119995,371.880005,396.329987,388.22818,2401715800,SPY,0.041986545982222664,2021,March
2021-04-01,398.399994,420.720001,398.179993,417.299988,410.108307,1462106600,SPY,0.05291045766870012,2021,April
2021-05-01,419.429993,422.820007,404,420.040009,412.801117,1547235900,SPY,0.006566070162455919,2021,May
2021-06-01,422.570007,428.779999,414.700012,428.059998,420.682861,1282152400,SPY,0.019093393077229483,2021,June
2021-07-01,428.869995,441.799988,421.970001,438.51001,432.362732,1422104700,SPY,0.02441249368972808,2021,July
2021-08-01,440.339996,453.070007,436.100006,451.559998,445.229767,1254001400,SPY,0.02975984060204232,2021,August
2021-09-01,452.559998,454.049988,428.779999,429.140015,423.124054,1745559600,SPY,-0.04965006444171346,2021,September
2021-10-01,430.980011,459.559998,426.359985,459.25,454.262573,1508665200,SPY,0.07016354557381463,2021,October
2021-11-01,460.299988,473.540009,455.299988,455.559998,450.612701,1335351500,SPY,-0.008034843767011416,2021,November
2021-12-01,461.640015,479,448.920013,474.959991,469.801971,1927433900,SPY,0.04258493521198056,2021,December
2022-01-01,476.299988,479.980011,420.76001,449.910004,446.587494,2485167800,SPY,-0.05274125710516949,2022,January
2022-02-01,450.679993,458.119995,410.640015,436.630005,433.405579,2297975100,SPY,-0.0295170120289213,2022,February
2022-03-01,435.040009,462.070007,415.119995,451.640015,448.304718,2380929500,SPY,0.03437695492319641,2022,March
2022-04-01,453.309998,457.829987,411.209991,412,410.227936,1856757400,SPY,-0.08776904987039291,2022,April
2022-05-01,412.070007,429.660004,380.540009,412.929993,411.153931,2418478100,SPY,0.0022572645631068556,2022,May
2022-06-01,415.170013,417.440002,362.170013,377.25,375.627411,1958378900,SPY,-0.08640688156551521,2022,June
2022-07-01,376.559998,390.640015,372.899994,388.670013,388.670013,363514500,SPY,0.030271737574552638,2022,July
2022-07-08,387.269989,390.640015,385.660004,388.670013,388.670013,72397765,SPY,0,2022,July
